,Record Name,Latinsk navn,Latinsk familienavn,wiki_urls,wiki_info
1463,floradanica_1464.tif,Vicia dumetorum L.,Fabaceae,https://en.wikipedia.org/wiki/Vicia_dumetorum,"Contents Vicia dumetorum 
 Vicia dumetorum is a species of legume in the vetch genus.
 Description Vicia dumetorum can reach a height of 60–200 centimetres (24–79 in). This herbaceous perennial, erect plant is quite rare and variable. Leaves are pinnate, with 3-5 pairs of ovate leaflets, 1.5–4 centimetres (0.59–1.57 in) long. It produces stalked clusters with 3-12 bluish-violet flowers. They bloom from May to June.
 Distribution This species is present in Central, Northern and Eastern Europe and in the Western Asia.
 Habitat Vicia dumetorum can be found in calcareous mountainous woodland, in deciduous, open woodlands and in hedgerows at elevation of 0–1,000 metres (0–3,281 ft) above sea level. The name of the species comes from the Latin 'dumetum' (bush, hedge, bush) with reference to the habitat.
 References 
 This Fabeae-related article is a stub. You can help Wikipedia by expanding it."
1464,floradanica_1465.tif,Carex bohemica Schreber,Cyperaceae,https://en.wikipedia.org/wiki/Carex_bohemica,"Contents Carex bohemica 
 Carex bohemica is a species of sedge (genus Carex), native to Europe, Siberia, and northern Asia to Japan, and it was introduced to Sweden.[2] It prefers to grow in mud flats.[3] It is called Zypergras-Segge in German.[4]
 Description The sedge can reach heights of 25 to 40 centimeters long. It has simple, alternate leaves. The leaves are also linear, entire, and have parallel venation. It has flowers arranged in spikes that bloom from June to September. The sedge produces nuts.[5]
 References This Carex article is a stub. You can help Wikipedia by expanding it."
1465,floradanica_1466.tif,Carex digitata L.,Cyperaceae,https://en.wikipedia.org/wiki/Carex_digitata,"Contents Carex digitata 
 Carex digitata, finger sedge, or fingered sedge is a species in the genus Carex, native to Europe and western Asia.[2] It is found most often in shady, deciduous mesotrophic oak‑hornbeam forests.[3]
 References"
1466,floradanica_1467.tif,Betula pubescens Ehrh.,Betulaceae,https://en.wikipedia.org/wiki/Betula_pubescens,"Contents Betula pubescens 
 Betula pubescens (syn. Betula alba), commonly known as downy birch and also as moor birch, white birch, European white birch or hairy birch, is a species of deciduous tree, native and abundant throughout northern Europe and northern Asia, growing further north than any other broadleaf tree. It is closely related to, and often confused with, the silver birch (B. pendula), but grows in wetter places with heavier soils and poorer drainage; smaller trees can also be confused with the dwarf birch (B. nana).
 Six varieties are recognised and it hybridises with the silver and dwarf birches. A number of cultivars have been developed, but many are no longer in cultivation. The larva of the autumnal moth (Epirrita autumnata) feeds on the foliage and in some years, large areas of birch forest can be defoliated by this insect. Many fungi are associated with the tree and certain pathogenic fungi are the causal agents of birch dieback disease.
 The tree is a pioneer species, readily colonising cleared land, but later being replaced by taller, more long-lived species. The bark can be stripped off without killing the tree. The bark and the timber is used for turnery and in the manufacture of plywood, furniture, shelves, coffins, matches, toys and wood flooring. The inner bark is edible and it was ground up and used in bread-making in times of famine. The rising sap in spring can be used to make refreshing drinks, wines, ales and liqueurs and various parts of the tree have been used in herbal medicine.
 Description Betula pubescens is known as downy birch, with other common names including moor birch, white birch, European white birch or hairy birch.[3]
It is a deciduous tree growing to 10 to 20 m (33 to 66 ft) tall (rarely to 27 m), with a slender crown and a trunk up to 70 cm (28 in) (exceptionally 1 m) in diameter, with smooth but dull grey-white bark finely marked with dark horizontal lenticels. The shoots are grey-brown with fine downy. The leaves are ovate-acute, 2 to 5 cm (0.8 to 2.0 in) long and 1.5 to 4.5 cm (0.6 to 1.8 in) broad, with a finely serrated margin. The flowers are wind-pollinated catkins, produced in early spring before the leaves. The fruit is a pendulous, cylindrical aggregate 1 to 4 cm (0.4 to 1.6 in) long and 5 to 7 mm (0.2 to 0.3 in) wide which disintegrates at maturity, releasing the individual seeds; these seeds are 2 mm (0.08 in) long with two small wings along the side.[3][4]
 Species identification B. pubescens is closely related to, and often confused with, the silver birch (B. pendula). Many North American texts treat the two species as conspecific (and cause confusion by combining the downy birch's alternative vernacular name, white birch, with the scientific name B. pendula of the other species), but they are regarded as distinct species throughout Europe.[4]
 Downy birch can be distinguished from silver birch with its smooth, downy shoots, which are hairless and warty in silver birch. The bark of the downy birch is a dull greyish white, whereas the silver birch has striking white, papery bark with black fissures. The leaf margins also differ, finely serrated in downy birch, coarsely double-toothed in silver birch. The two have differences in habitat requirements, with downy birch more common on wet, poorly drained sites, such as clays and peat bogs, and silver birch found mainly on dry, sandy soils.[4]
 In more northerly locations, downy birch can also be confused with the dwarf birch (Betula nana), both species being morphologically variable. All three species can be distinguished cytologically, silver birch and dwarf birch being diploid (with two sets of chromosomes), whereas downy birch is tetraploid (with four sets of chromosomes). In Iceland, dwarf birch and downy birch sometimes hybridise, the resulting plants being triploid (with three sets of chromosomes).[5]
 Distribution and habitat Betula pubescens has a wide distribution in northern and central Europe and Asia. Its range extends from Newfoundland, Iceland, the British Isles and Spain eastwards across northern and central Europe and Asia as far as the Lake Baikal region in Siberia. The range extends southwards to about 40°N, its southernmost limit being Turkey, the Caucasus and the Altai Mountains.[1][6] It is a pioneer species which establishes itself readily in new areas away from the parent tree. This allows other woodland trees to become established and the birch, a short-lived tree, eventually gets crowded out as its seedlings are intolerant of shady conditions.[7]
 Downy birch extends further north into the Arctic than any other broadleaf tree. Specimens of the subarctic populations are usually small and very contorted, and are often distinguished as arctic downy birch or mountain birch, B. p. var. pumila.[8][9] (not to be confused with B. nana). This variety is notable as being one of very few trees native to Iceland and Greenland, and is the only tree to form woodland in Iceland. At one time the island is thought to have been covered in downy birch woodland, but that cover is reduced to about one percent of the land surface today.[5]
 Varieties and cultivars Three varieties are recognised, the nominate Betula pubescens var. pubescens, B. p. var. litwinowii (distributed in the Caucasus and Turkey) and B. p. var. pumila (arctic downy birch or mountain birch, formerly called B. p. subsp. tortuosa).[10] The latter has arisen from the hybridization of var. pubescens and B. nana (dwarf birch)[9][11] and is characterised by its shrubby habit, smaller leaves, resinous glands and the smaller wings on the fruit. A number of cultivars have been grown, but many are no longer in cultivation. They include ""Armenian gold"", ""Arnold Brembo"" (scented foliage), crenata nana (shrubby and dwarf), incisa (lobed foliage), integrifolia (unlobed foliage), murigthii (shrubby with doubly serrate leaves), ponitica (hairless), undulata (leaf margins waxy), urticifolia (nettle-leaved), variegata (variegated) and ""Yellow wings"".[12] Two others, described by the German botanist Ernst Schelle in 1903, are also lost; pendula, a cultivar with a leader and weeping branches,[13] and pendula nana, which grows into an umbrella-shaped tree with weeping branches, but no leader.[13] Betula pubescens 'Rubra' has maroon foliage.[14]
 Ecology The larva of the autumnal moth (Epirrita autumnata) feeds on the foliage of Betula pubescens and other tree species. In outbreak years, large areas of birch forest can be defoliated by this insect. Damage to the leaf tissue stimulates the tree to produce chemicals that reduce foliage quality, stunting the growth of the larvae and reducing their pupal weights.[15]
 In Greenland, about seventy species of fungi have been found growing in association with B. pubescens, as parasites or saprobes on living or dead wood. Some of the most common fungi include Ceriporia reticulata, Chondrostereum purpureum, Exidia repanda, Hyphoderma spp, Inonotus obliquus, Inonotus radiatus, Mycena galericulata, Mycena rubromarginata, Panellus ringens, Peniophora incarnata, Phellinus lundellii, Radulomyces confluens, Stereum rugosum, Trechispora spp., Tubulicrinis spp. and Tyromyces chioneus.[16]
 Birch dieback disease, associated with the fungal pathogens Marssonina betulae and Anisogramma virgultorum, can affect planted trees, while naturally regenerated trees seem less susceptible.[17] This disease also affects Betula pendula and in 2000 was reported at many of the sites planted with birch in Scotland during the 1990s.[18]
 Uses The outer layer of bark can be stripped off the tree without killing it and can be used to make canoe skins, drinking vessels and roofing tiles.[7] The inner bark can be used for the production of rope and for making a form of oiled paper. This bark is also rich in tannin and has been used as a brown dye and as a preservative. The bark can also be turned into a high quality charcoal favoured by artists. The twigs and young branches are very flexible and make good whisks and brooms.[7] The timber is pale in colour with a fine, uniform texture and is used in the manufacture of plywood, furniture, shelves, coffins, matches and toys, and in turnery.[19]
 The Sami people of Scandinavia used the bark of both B. pubescens and B. pendula as an ingredient in bread-making; the reddish phloem, just below the outer bark, was dried, ground up and blended with wheat flour to make a traditional loaf.[20] In Finland, mämmi, a traditional Easter food, was packed and baked in boxes of birch bark. Nowadays, cardboard boxes are used, but imprinted with the typical bark pattern.[21] Birch bark was used as an emergency food in times of famine; in Novgorod in 1127–28, desperate people ate it along with such things as the leaves of lime trees, wood pulp, straw, husks and moss.[22] In Iceland, trimmings of birch trees are used with birch sap in the making of a sweet birch liqueur.[23] The removal of bark was at one time so widespread that Carl Linnaeus expressed his concern for the survival of the woodlands.[24] The leaves can be infused with boiling water to make a tea, and extracts of the plant have been used as herbal remedies.[3]
 Both B. pubescens and B. pendula can be tapped in spring to obtain a sugary fluid. This can be consumed fresh, concentrated into a syrup similar to the better-known maple syrup, or can be fermented into an ale or wine. In Scandinavia and Finland, this is done on a domestic scale, but in the former USSR, particularly Russia, Ukraine, Belarus, Estonia, Latvia and Lithuania, birch sap is harvested commercially and used to manufacture cosmetics, medicines and foodstuffs.[25]
 References External links"
1467,floradanica_1468.tif,Corylus avellana L.,Corylaceae,https://en.wikipedia.org/wiki/Corylus_avellana,"Contents Corylus avellana 
 Corylus avellana, the common hazel, is a species of flowering plant in the birch family Betulaceae. The shrubs usually grow 3–8 metres (10–26 feet) tall. The nut is round, in contrast to the longer filbert nut. Common hazel is native to Europe and Western Asia.
 The species is mainly cultivated for its nuts. The name 'hazelnut' applies to the nuts of any species in the genus Corylus, but in commercial contexts usually describes C. avellana. This hazelnut or cob nut, the kernel of the seed, is edible and used raw, roasted, or ground into a paste. Historically, the shrub was an important component of the hedgerows used as field boundaries in lowland England. The wood was grown as coppice, with the poles used for wattle-and-daub building and agricultural fencing.
 Description Common hazel is typically a shrub reaching 3–8 metres (10–26 feet) tall, but can reach 15 m (49 ft). The leaves are deciduous, rounded, 6–12 centimetres (2+1⁄2–4+1⁄2 inches) long and across, softly hairy on both surfaces, and with a double-serrate margin. The flowers are produced very early in spring, before the leaves, and are monoecious with single-sex wind-pollinated catkins. Male catkins are pale yellow and 5–12 cm long, while female flowers are very small and largely concealed in the buds with only the bright red 1–3 millimetres (1⁄16–1⁄8 in) long styles visible. The fruit is a nut, produced in clusters of one to five together, each nut held in a short leafy involucre (""husk"") which encloses about three-quarters of the nut. The nut is roughly spherical to oval, 15–20 mm (5⁄8–3⁄4 in) long and 12–20 mm (1⁄2–3⁄4 in) broad (larger, up to 25 mm long, in some cultivated selections), yellow-brown with a pale scar at the base. The nut falls out of the involucre when ripe, about 7–8 months after pollination.[2][3][4]
 It is readily distinguished from the closely related filbert (Corylus maxima) by the short involucre; in the filbert the nut is fully enclosed by a beak-like involucre longer than the nut.[2]
 Taxonomy The scientific name avellana derives from the town of Avella in Italy,[5] and was selected by Linnaeus from Leonhart Fuchs's De historia stirpium commentarii insignes (1542), where the species was described as ""Avellana nux sylvestris"" (""wild nut of Avella"").[6]  That name was taken in turn from Pliny the Elder's first century A.D. encyclopedia Naturalis Historia.[7]
 Distribution Corylus avellana occurs from Ireland and the British Isles south to Iberia, Italy, Greece, Turkey and Cyprus, north to central Scandinavia, and east to the central Ural Mountains, the Caucasus, and northwestern Iran.[2][8][3]
 Ecology The leaves provide food for many animals, including Lepidoptera such as the case-bearer moth Coleophora anatipennella. Caterpillars of the concealer moth Alabonia geoffrella have been found feeding inside dead common hazel twigs.
 The fruit are possibly even more important animal food, both for invertebrates adapted to circumvent the shell (usually by ovipositing in the female flowers, which also gives protection to the offspring) and for vertebrates which manage to crack them open (such as squirrels and corvids). Both are considered pests by hazelnut growers.
 The roots of C. avellana are also commonly used as the host for ectomycorrhizal fungus such as Laccaria laccata (Deceiver), Russula ochroleuca (Ochre Brittlegill) and Paxillus involutus (Brown Rollrim), which are the most commonly recorded mycorrhizal fungi in Great Britain.[9] In the Mediterranean, the Black Truffle (Tuber melanosporum) is found on the roots.[10]
 Cultivation There are many cultivars of the hazel, up to 400 cultivars (in 2011) of C. avellana have been named.[11] The list of cultivars includes Barcelona, Butler, Casina, Clark Cosford, Daviana, Delle Langhe, England, Ennis, Fillbert, Halls Giant, Jemtegaard, Kent Cob, Lewis, Tokolyi, Tonda Gentile, Tonda di Giffoni,[12] Tonda Romana, Wanliss Pride, and Willamette.[13] It also includes Polish hazelnuts cultivars: Kataloński and Webba Cenny.[14]
 Some of these are grown for specific qualities of the nut including large nut size, and early and late fruiting cultivars, whereas other are grown as pollinators. The majority of commercial hazelnuts are propagated from root sprouts.[13] Some cultivars are of hybrid origin between common hazel and filbert.[4]
 The following ornamental cultivars have gained the Royal Horticultural Society's Award of Garden Merit:
 Uses According to the New Sunset Western Garden Book, the European hazelnut is among the most widely grown hazelnut plants for commercial nut production.[17]
 This shrub is common in many European woodlands. It is an important component of the hedgerows that were the traditional field boundaries in lowland England. The wood was traditionally grown as coppice, the poles cut and used for wattle-and-daub building and agricultural fencing.[2]
 Hazelnuts Hazelnuts are rich in protein and unsaturated fat. They also contain significant amounts of manganese, copper, vitamin E, thiamine, and magnesium.[18]
 Common hazel is cultivated for its nuts in commercial orchards in Europe, Turkey, Iran and Caucasus. The name ""hazelnut"" applies to the nuts of any of the several species of the genus Corylus. This hazelnut or cobnut, the kernel of the seed, is edible and used raw or roasted, or ground into a paste. The seed has a thin, dark brown skin which has a bitter flavour and is sometimes removed before cooking. The top producer of hazelnuts, by a large margin, is Turkey, specifically the Giresun Province. Turkish hazelnut production of 625,000 tonnes accounts for approximately 75% of worldwide production.[19]
 In 2003, the US Food and Drug Administration recognized edible nuts as ""heart healthy"" foods.[20][21] Frequent nut intake is associated with low risk of cardiovascular disease and cancer.[22][23][24] The prevalent phenolics accumulates in Corylus avellana kernels and its by-products are catechin, gallic acid, sinapic acid, caffeic acid, p-coumaric acid, ferulic acid, their esters and flavonoids.[25][26] Various other bioactive phenols have also been characterized in hazelnut leaves and foliar buds.[27]
 See also References External links"
1468,floradanica_1469.tif,Equisetum telmateia Ehrh.,Equisetaceae,https://en.wikipedia.org/wiki/Equisetum_telmateia,"Contents Equisetum telmateia 
 Equisetum telmateia, the great horsetail, is a species of Equisetum (horsetail) native to Europe, western Asia and northwest Africa.[2][3] It was formerly widely treated in a broader sense including a subspecies (subsp. braunii) in western North America, but this is now treated as a separate species, Equisetum braunii.[4][5]
 Description It is a herbaceous perennial plant, with separate green photosynthetic sterile stems, and pale yellowish non-photosynthetic spore-bearing fertile stems. The sterile stems, produced in late spring and dying down in late autumn, are 30–150 cm (12–59 in) (rarely to 240 cm (94 in)) tall (the tallest species of horsetail outside of tropical regions) and 1 cm (0.39 in) diameter, heavily branched, with whorls of 14–40 branches, these up to 20 cm (7.9 in) long, 1–2 mm (3⁄64–5⁄64 in) diameter and unbranched, emerging from the axils of a ring of bracts; the main stem itself is whitish, without chlorophyll or stomata. The fertile stems are produced in early spring before the sterile shoots, growing to 15–45 cm (5.9–17.7 in) tall with an apical spore-bearing strobilus 4–10 cm (1.6–3.9 in) long and 1–2 cm (0.39–0.79 in) broad, and no side branches. The spores disperse in mid spring, with the fertile stems dying immediately after spore release. It also spreads by means of rhizomes that have been observed to penetrate 4 metres (13 ft) into wet clay soil, spreading laterally in multiple layers.[6] Occasionally plants produce stems that are both fertile and photosynthetic.[2][7]
 Distribution Great horsetail is widespread across most of Europe north to 56° to 58° N.[8] In Ireland and Great Britain, it is widespread and often common in suitable habitats, but scarcer in Scotland, particularly north of the Central Belt, except for a notable concentration on Skye; the northernmost population of the species anywhere is near Thurso on the north coast of Scotland at about 58°35' N.[3] Further east, it does not reach so far north; in Sweden, it is rare and endangered, confined to just three locations north to about 56°08' N on the west coast of the southern province of Skåne.[9] Its southern and eastern limits are less well mapped, but it occurs south to Madeira (32°45' N), the Atlas Mountains in northwest Africa, and Israel, and east to Iran;[4] the easternmost mapped on iNaturalist ('research grade' records only) is at 52°58' E in Iran.[10]
 Habitat It is found in damp shady places, spring fens and seepage lines, usually in open woodlands, commonly forming large clonal colonies.[3][2][7]
 References"
1469,floradanica_1470.tif,Webera elongata (Hedw.) Br. et Sch. (Pohlia Hedw.),,https://en.wikipedia.org/wiki/Webera_elongata,"Webera elongata Other reasons this message may be displayed:
"
1470,floradanica_1471.tif,Amblyodon dealbatus (Dicks.) P. B.,,https://en.wikipedia.org/wiki/Amblyodon_dealbatus,"Contents Amblyodon dealbatus 
 Amblyodon dealbatus, short-tooth hump-moss,[1] is a species of mosses belonging to the family Meesiaceae.[2]
 It is native to Europe and Northern America.[3]
 References 
 This Bryidae-related article is a stub. You can help Wikipedia by expanding it."
1471,floradanica_1472.tif,Arthonia cinnabarina Wallr.(?),,https://en.wikipedia.org/wiki/Arthonia_cinnabarina,"Arthonia cinnabarina Other reasons this message may be displayed:
"
1472,floradanica_1473.tif,Lecidea elaeochroma var. achrista Smrf.(?),,https://en.wikipedia.org/wiki/Lecidea_elaeochroma,"Lecidea elaeochroma Other reasons this message may be displayed:
"
1474,floradanica_1475.tif,Collema tenax Ach.,,https://en.wikipedia.org/wiki/Collema_tenax,"Contents Collema tenax 
 Collema tenax is a species of lichen known by the common names jelly lichen, black lichen, and desert lichen. It occurs in Arctic and temperate regions in the Northern Hemisphere.[1] It is very common in North America, and it is present in Europe, Asia, and Africa. It is the most widely distributed Collema.[2]
 This lichen has a thick black or dark green gelatinous thallus which is variable in size. It is generally 1 to 3 centimeters wide.[2] It contains a symbiont, the cyanobacterium Nostoc commune. It reproduces when pieces of the thallus break off, or when isidia, soredia, and apothecia are produced.[1] It is tolerant of desiccation, shrinking when dry and swelling up when water is present.[2]
 This lichen is terricolous, growing on the soil surface. It is an indicator of basic soils, and is often found on gypsum-rich and other calcareous soils. It is a common component of cryptobiotic soil crusts, for example, in the dry regions of the western United States. It fixes nitrogen, increasing the nitrogen levels in the soil.[1]
 References External links"
1475,floradanica_1476.tif,Phyllophora Brodiaei (Turn.) J. Ag.,,https://en.wikipedia.org/wiki/Phyllophora_Brodiaei,"Phyllophora Brodiaei Other reasons this message may be displayed:
"
1476,floradanica_1477.tif,Phyllophora Bangii (Horn.) Fries (Sphaerococcus Ag.).,,https://en.wikipedia.org/wiki/Phyllophora_Bangii,"Phyllophora Bangii Other reasons this message may be displayed:
"
1477,floradanica_1478.tif,Laurencia pinnatifida (Turn.) Lmrx.,,https://en.wikipedia.org/wiki/Laurencia_pinnatifida,"Contents Osmundea pinnatifida 
 Laurencia pinnatifida
 Osmundea  pinnatifida is a species of red alga known by the common name pepper dulse.
 It is a small seaweed widely found with the tidal zone of moderately sheltered rocky shores around Europe.  Although technically a red seaweed, it can show a wide range of colouring from yellow-buff to a red so dark as to be almost black.
 Description Osmundea pinnatifida is a small marine alga which grows in tufts with branches to a length of 8 cm from a discoid holdfast which produces of stolons for further support. The fronds are flattened with a medulla of thick cells covered by a cortex of 2 layers. The branches are alternate, flattened and branching in one plane from the sides one or two times. The axes show a small terminal groove at the apex.[1][2]
 Reproduction The frond bears spermatangial receptacles which release the male gametes on final branchlets. Cystocarps, the cells which surround the gametophyte, grow on the ultimate branches. Tetraspores are formed on the last three orders of branches.[1]
 Habitat Common growing as tufts on rock in rock pools in the lower littoral but never below low tide.[1]
 Distribution Common around Ireland, Great Britain including Shetland and south to Portugal and the Mediterranean.[1]
 Uses In Ireland, like most seaweeds, it is harvested quite a lot. It is often used in gin-making in northwestern Ireland. It is harvested and dried in Scotland and in the Channel Islands for use as a curry-flavoured spice.
 References External links"
1478,floradanica_1479.tif,Ascophyllum nodosum (L.) le Jol. var. scorpioides J. Ag.,,https://en.wikipedia.org/wiki/Ascophyllum_nodosum,"Contents Ascophyllum 
 Ascophyllum nodosum is a large, common cold water seaweed or brown alga (Phaeophyceae) in the family Fucaceae. Its common names include knotted wrack, egg wrack, feamainn bhuí, rockweed, knotted kelp and Norwegian kelp. It grows only in the northern Atlantic Ocean, along the north-western coast of Europe (from the White Sea to Portugal) including east Greenland[1] and the north-eastern coast of North America. Its range further south of these latitudes is limited by warmer ocean waters.[2] It dominates the intertidal zone.[3][4] Ascophyllum nodosum has been used numerous times in scientific research and has even been found to benefit humans through consumption.[5]
 Scientific name history Ascophyllum nodosum is the only species in the genus Ascophyllum. The original name (basionym) was Fucus nodosus Linnaeus 1753. The species was transferred to the genus Ascophyllum (as Ascophylla) by Stackhouse (Papenfuss 1950), under the name Ascophyllum laevigata (Guiry and Guiry 2020). The combination Ascophyllum nodosum was made by Le Jolis (1863).[6]
 Description Ascophyllum nodosum has long tough and leathery fronds,[7] irregularly dichotomously branched[8] fronds with large, egg-shaped air bladders set in series at regular intervals along the fronds and not stalked. The air bladders create a way for fronds broken by wave exposure or other causes to be dispersed and regrow in other areas.[9] While the fronds can reach up to 2 m, the length depends on wave exposure: the length increases with water velocity until a certain point, then decreases as waves become more intense.[9] The fronds can reach 2 m in length and are attached by a holdfast to rocks and boulders. In rare cases, the fronds can reach 6m long.[6] The fronds are olive-green,[10] olive-brown in color and somewhat compressed, but without a midrib.[11]
 Reproduction Each individual plant is dioecious, either male or female.[7] The gametes are produced in the spring[7] in conceptacles embedded in yellowish receptacles on short branches.[2][12] A year after the plant is fertilized and forms a zygote, the first frond grows, and at the beginning of year 2, an air bladder forms, which creates a way to age the plants.[9]
 Varieties and forms Several different varieties and forms of this species have been described, including the two below.
 Ecology Ascophyllum nodosum is found mostly on sheltered sites on shores in the midlittoral, where it can become the dominant species in the littoral zone.[4]
 The species is found in a range of coastal habitats from sheltered estuaries to moderately exposed coasts, and often it dominates the intertidal zone (although subtidal populations are known to exist in very clear waters). However, it is rarely found on exposed shores, and if it is found, the fronds are usually small and badly scratched.
This seaweed grows quite slowly, 0.5% per day, carrying capacity is about 40 kg wet weight per square meter, and it may live for 10–15 years. It may typically overlap in distribution with Fucus vesiculosus and Fucus serratus. Its distribution is also limited by  salinity, wave exposure, temperature, desiccation, and general stress.[15][16][17] It may take approximately five years before becoming fertile.
Ascophyllum nodosum is an autotroph, meaning that it makes its own food by photosynthesis, like other plants and algae. The air bladders on A. nodosum serve as a flotation device, which allows sunlight to reach the plant better, aiding photosynthesis.[6]
 Excess sperm can be released during the reproduction of Ascophyllum nodosum, which can then act as a food source for plankton consumers. The coverage created by mats of A. nodosum can serve as protection for several marine species, including barnacles (Semibalanus balanoides), periwinkles (genus Littorina), and marine isopods.[9]
 Phlorotannins in A. nodosum act as chemical defenses against the marine herbivorous snail, Littorina littorea.[18]
 Polysiphonia lanosa (L.) T.A. Christensen is a small red alga, commonly found growing in dense tufts on Ascophyllum whose rhizoids penetrate the host.[19] It is considered by some as parasitic; however, as it only receives structural support from knotted wrack (not parasitically), it acts as an epiphyte.
 Distribution This species has been recorded in Europe from Ireland, the White Sea,[21] the Faroe Islands,[22] Norway,[23] Britain and Isle of Man,[24] Netherlands,[25] and North America from the Bay of Fundy, Nova Scotia, Baffin Island, Hudson Strait, Labrador, and Newfoundland.[1][2]  The southern boundary of A. nodosum ends around Long Island, NY, on account of higher water temperatures when traveling farther south.[6] It has been recorded as an accidental introduction near San Francisco, California, and eradicated as a potential invasive species.[26]
 Uses The consumption of Ascophyllum nodosum has been proven to have dental benefits in humans,[27][28] dogs[29]
[30] and cats.[30] In addition to dental benefits, A. nodosum can reduce inflammation and speed up healing, especially after a serious injury.[6] Brown algae contains fucoidans, which are sulfated, fucose-rich polymers. Fucoidans block selectins, which are receptors on white blood cells that allow those cells to enter a tissue, causing inflammation. Since the fucoidans block inflammation, A. nodosum can be considered an anti-inflammatory.[5]
 Ascophyllum nodosum extracts can be used to control body weight in obese mice.[31] There is potential for these extracts to be efficient in humans, but most studies focus on the effects in small rodents, so more testing needs to be done.[32]
 Ascophyllum nodosum is harvested for use in alginates, fertilisers, and the manufacture of seaweed meal for animal and human consumption. Due to the high level of vitamins and minerals that bioaccumulate in A. nodosum, it has been used in Greenland as a dietary supplement.[6] It was also been used for certain herbal teas, particularly kelp teas.[6][33] It has long been used as an organic and mainstream fertilizer for many varieties of crops due to its combination of both macronutrients, (N, P, and K) and micronutrients (Ca, Mg, S, Mn, Cu, Fe, Zn, etc.). It also contains cytokinins, auxin-like gibberellins, betaines, mannitol,  organic acids, polysaccharides, amino acids, and proteins which are all very beneficial and widely used in agriculture.[34] Ireland, Scotland and Norway have provided the world's principal alginate supply.[35][36]
 Ascophyllum nodosum is frequently used as packaging material for baitworm and lobster shipments from New England to various domestic and international locations.[37] Ascophyllum itself has occasionally been introduced to California, and several species frequently found in baitworm shipments, including Carcinus maenas and Littorina saxatilis, may have been introduced to the San Francisco Bay region this way.[37]
 Toxicological uses Because the age of the different parts of  A. nodosum can be identified by its shoots, it has also been used to monitor concentrations of heavy metals in seawater. A concentration factor for zinc has been reported to be of the order 104.[38][39] It has been used in this way for over fifty years, and studies have shown that A. nodosum absorbs cobalt, cadmium, lead, and indium metal ions out of the water. It has also been used to track environmental radioactivity.[6]
 Chemistry Ascophyllum nodosum contains the phlorotannins tetraphlorethol C and tetrafucol A.[40]
 Harvesting Ascophyllum nodosum is commercially harvested in several countries, including Norway, Ireland, Scotland, France, Iceland, Canada and in USA. In some countries such as Ireland, A. nodosum has been harvested for centuries and the harvest has been maintained at sustainable levels since the late 1940s.[41]
Harvest can be done manually: on foot at low tide using a knife or sickle or from a boat using a cutter  rake. It can also be harvested mechanically using specifically designed boats. In some countries, a bed of A. nodosum will be harvested intensively (>50% of the biomass removed) and left fallow for 3–5 years. In Canada and in Cobscook Bay, Maine, USA, only between 17 and 25% of the biomass of a management sector can be harvested annually. Under this harvest regime, beds can recover their harvested biomass within a year,[42][43] and no long-term impact of the harvest on the biomass or morphology of A. nodosum has been observed.[44][45] Several studies have looked at the impact of the harvest on associated species and have found only limited short-term impacts.[46][47][48]
 Opponents of its wild harvest point to the alga's high habitat value for over 100 marine species,[49] including benthic invertebrates,
[50] commercially important fish,[51] wild ducks,[52] shorebirds,[53] and seabirds.[54]
 References This article incorporates CC BY-2.5 text from the reference[37]
 External links"
1479,floradanica_1480.tif,Enteromorpha compressa (L.) Link.,,https://en.wikipedia.org/wiki/Enteromorpha_compressa,"Enteromorpha compressa Other reasons this message may be displayed:
"
1480,floradanica_1481.tif,Chaetopteris plumosa (Lgb.) Kütz.,,https://en.wikipedia.org/wiki/Chaetopteris_plumosa,"Chaetopteris plumosa Other reasons this message may be displayed:
"
1481,floradanica_1482.tif,Ceramium rubrum (Huds.) Ag.,,https://en.wikipedia.org/wiki/Ceramium_rubrum,"Ceramium rubrum Other reasons this message may be displayed:
"
1482,floradanica_1483.tif,Chaetomorpha Linum (F.D.) Kütz.(?),,https://en.wikipedia.org/wiki/Chaetomorpha_Linum,"Chaetomorpha Linum Other reasons this message may be displayed:
"
1483,floradanica_1484.tif,Calothrix confervicola (Dillw.) Ag.,,https://en.wikipedia.org/wiki/Calothrix_confervicola,"Calothrix confervicola Other reasons this message may be displayed:
"
1484,floradanica_1485.tif,"Microcoleus Chthonoplastes (Mert.) Thur. (Oscillatoria Hf. Bang, Lgb.).",,https://en.wikipedia.org/wiki/Microcoleus_Chthonoplastes,"Microcoleus Chthonoplastes Other reasons this message may be displayed:
"
1485,floradanica_1486.tif,Draparnaldia plumosa (Vauch.) Ag.,,https://en.wikipedia.org/wiki/Draparnaldia_plumosa,"Draparnaldia plumosa Other reasons this message may be displayed:
"
1486,floradanica_1487.tif,Tabellaria flocculosa (Roth.) Kütz.(?),,https://en.wikipedia.org/wiki/Tabellaria_flocculosa,"Tabellaria flocculosa Other reasons this message may be displayed:
"
1487,floradanica_1488.tif,Gloeotrichia Pisum (Ag.) Thur.,,https://en.wikipedia.org/wiki/Gloeotrichia_Pisum,"Gloeotrichia Pisum Other reasons this message may be displayed:
"
